	x	y	time	cell
0	71.99718745733115	169.89430088098447	48	0
1	357.9925205026661	66.35049420150642	48	1
2	29.297952973119646	268.92956367557287	48	2
3	490.10604266185265	125.12814821685714	48	3
4	206.34468824396035	155.5540432571887	48	4
5	348.350365789668	45.698762393480074	48	5
6	476.61687052948696	342.1252113292718	48	6
7	-7.079300894733296	356.6930773792666	48	7
8	440.1328683267937	200.80837455277737	48	8
9	131.1773735551895	15.705157468444995	48	9
10	126.28669487472959	482.53488953606524	48	11
11	48.14262797103326	172.34981762372132	48	12
12	31.39931443619498	202.26036442545734	48	15
13	21.38940307465654	194.48617871690104	48	16
14	8.08456285465176	337.5758021745664	48	13
15	28.084185977334556	480.58619922778297	48	14
16	351.9196413327196	106.41018780456527	48	17
0	74.22848747890556	170.58659965785145	49	0
1	358.43154959771806	67.62167467122131	49	1
2	29.597979880240153	268.19778919929774	49	2
3	499.77885769898074	121.07934452083354	49	3
4	204.5010251916982	152.4362934256936	49	4
5	354.5148345670438	46.589811224548406	49	5
6	480.145133677989	343.9939793585004	49	6
7	-13.138720565034701	352.3297005256709	49	7
8	443.6417092005448	198.67245161165525	49	8
9	131.24229335080454	8.176761558744364	49	9
10	124.29921250345933	481.5120618654743	49	11
11	47.66821108437214	178.97180271983746	49	12
12	32.907810141654934	199.62846615307367	49	15
13	17.98743627579838	195.1413499317857	49	16
14	27.37025489539568	178.9723966872997	49	18
15	3.6646263870309	337.732805470244	49	13
16	26.362009371996873	477.6295953265386	49	14
17	348.03165235107565	110.40091740181866	49	17
